"identifier","verzadiging","jaar","maand","wegcategorie","naam","stad"
"5187005085","12.48","2016","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.24","2016","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.0","2016","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.04","2017","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.76","2017","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.24","2017","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.48","2017","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.48","2017","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.96","2017","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.52","2017","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.0","2017","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.48","2017","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.48","2017","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.76","2017","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.28","2018","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.76","2018","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.0","2018","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.0","2018","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.48","2018","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.24","2018","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.52","2018","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.24","2018","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.0","2018","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","12.0","2018","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","11.52","2018","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
